title,content
违章建筑没有拆除,本人于2015年向有关部门反应该情况，当时回复如下:尊敬的市民，您好！您于2015-10-14向12345热线反映的问题，工单号081510141377001市城管局已有相关处理结果如下：接投诉后，我分局执法人员于2015年10月22日前往立新东十巷巷尾处调查，情况属实。执法人员针对投诉问题对该店负责人进行相关法规教育，要求在休息时间内不能发出磨豆浆噪音和自行拆除雨棚。该店负责人认识到自己的错误，承诺按要求落实整改。感谢您对12345热线的支持！欢迎您通过网站：http://12345.dg.gov.cn；微信号：“东莞12345热线”联系我们。【东莞市12345热线中心】.现本人希望上级部门能有在确认的情况下，跟进监督将有关违章建筑拆除，因为该建筑为出租餐饮店经营生产所用，不拆除不但造成声音污染，空气污染，而且有重大消防隐患，希望上级部门引起重视。能够为民解忧！
莞城城管无理执法！,在10月8日早上，莞城城管在没有劝导的情况下，直接把我的东西收走，我知道乱摆卖不对，愿意接受处罚。10月9日早上前去处理，被安排到10月10日再处理。10日早上前往，被莞城城管叶照锋告知：不接受处理，没收东西不能拿回。这个是依法处理？       我愿意接受处罚和教育，但我要拿回我的水葡萄干（7斤），称等物品。
父母投靠子女（子女是东莞户籍）入户,请问：2016年7月21日东莞市委常委会议审议通过的《东莞市关于进一步推进户籍制度改革的实施方案》现在有没有开始施行？ 方案中，取消了父母投靠子女（子女是东莞户籍）入户的年龄限制，为什么东莞市塘厦镇公安户政的工作人员说，现在投靠入户依然要求父亲满60周岁，母亲满55周岁？  今天是2016.10.10，请问什么时候取消这个年龄限制？
入读莞城小学除户口外是否要莞城房产证？,咨询问题如下：1、小孩入读莞城街道的小学，除了本身莞城户口外，是否还必须要有莞城的房产证？2、如果既要户口又要房产证，请问这是否为临时政策，政策到什么时候？
蚊子上演星球入侵的节奏,"近一个月,南城宏远金丰商业街,每天晚上,主角蚊子,都上演星球入侵的节奏,黑压压的,一群一群的,一片一片的来袭,严重影响居民的正常生活.诉求政府部门管管问蚊子大的事."
自主参训补贴什么时候到账,7月份申请了自主参训补贴，过了3个月还没到账。据我所知，中堂、莞城人同期办的补贴都很快到账了，为什么麻涌的还没有消息？
乱烧垃圾污染环境,森林湖路和板岭路交界处车拍档洗车点旁边空地上经常乱烧垃圾，污染环境，产生废气，影响身体健康！实际上那一片地上经常乱烧垃圾，希望政府部门有所作为，让他们合理处理生活垃圾！做一个有公德的市民！
民办幼儿园收费备案,填写了民办幼儿园收费备案，按了暂存，为什么会弹出登录账户页面？重新登录进去，之前填的资料也没有了？
万江下坝酒吧噪音扰民,位于万江街道的下坝酒吧街，每天都有驻唱歌手或者醉酒人士高声唱歌至深夜，基本会持续到凌晨一两点，而且这情况已经出现好几年了，敢问东莞市城管局、万江综合执法分局的相关领导，有没有去履行职责？为何会几年时间都无法解决，是无能还是不作为？请为老百姓认认真真干一件实事吧，别老是复制粘贴的忽悠群众！
万江区下坝酒吧街噪音污染,万江区下坝酒吧行噪音污染严重，到夜晚12点还在高声播放音乐，对周边居民休息造成严重影响。
"请问电动单车被偷了,警察能查出来吗?","尊敬的政府领导,你们好!我的电动单车（凤吉祥电动车,  产品型号:吉祥三代,  车驾号:2015065009149  电机号:16087323，酒红色,价值1330元）于9月30日晚上9点30分左右在嘉荣旁边的寮步电子城门口被可恨的小偷偷走了。买车的钱还是借的,气死我了!我己在良边警务室备了案。请问还能找回来吗?警察能查出这个案子吗?（9月30日晚上还有其他人也被偷了电动车,小偷真猖狂!）        我（吕伟）的电话:15362696353身份证号码:432831197409162833"
违章建筑危害居民,这个合盛科技园相关部门已经核实了是三栋高13层的违章建筑，环保局要求整改后才可以经营，可以里面工厂没理会，继续把污染物排向居民区。晚上偷排严重，居民区到处塑胶味严重！向环保局投诉没作用，向城管投诉，城管不理，向村委会领导投诉，领导要求居民小管闲事！三栋十三层的违章建筑，到底涉及多少部门不作为监管不力！还是某某领导是保护伞！已经多次向有关部门和在阳光网投诉了，我们居民的投诉到底是不是要上访才有人理！
酒吧扰民,"东莞市莞城区运河东三路塞纳河畔楼下有一家酒吧,靠近停车场入口处，无正式名称。经常三更半夜把音量开到很大，尤其是有人吼的时候。110打过，12345热线也打过，一直不能有效解决。110来了，说一下把音量调小，人走了还是一样，能不能有个解决方案？他们有唱歌的自由，可我们睡觉的自由都没有了。这个位置开酒吧是否合适？有没有监管到位？肯求能有领导切实关心一下"
交通标识模糊，导致交通违章,本人于9月29号零时2：27分路过石排镇石排大道旁霞朗路口红绿灯处，因夜晚道路洁漆黑，以及交通标识不清晰，地线也模糊，导致走错线路，发生了交通违章，本人觉得这单违章是以上原因导致的，希望贵部门帮群众申冤，取消本次违章！谢谢！车牌号:粤SS2X32，联系电话18688615138
大量销售假冒品牌,2016.09.27在淘宝店铺（ly13692628982）购买的一双鞋子，卖家是代购商品，收到的却是假冒品牌奢侈品牌思加图（STACCATO），做卖家协商无果，要求假一赔三，但是他态度十分嚣张，请工商部门严惩比卖家，他的销量非常大！谢谢！
投诉太平洋保险,太平洋保险不批准员工正常离职，故意拖延时间，本人2015年10月加入太平洋保险，职位：电话车险，由于自身有更好的发展规划和方向故9月12日向公司提出辞职申请，申请离职时间是10月12日，然太平洋保险不批准离职故意拖延刁难员工的正常合法权益，故此投诉太平洋保险欺压员工，以扣钱罚款威胁员工干扰员工正常辞职
沙田产管局,沙田滨江豪园的房产证迟迟不能办下来。打电话没人接。偶尔接，就说快了，但是一直告之是什么原因压着了。 之后在莞城才了解到，需要更正土地证，这个是历史问题，一直都没有解决。就这样拖。。。。。请问要几时可以解决？我们打电话找，电话里复，一直找不到负责这件事的同事。
预约结婚登记预约不了,你好，我在广东省网上办事大厅东莞分厅预约结婚登记，在预约日期里，2016年11月5日为公共假期，不能选择预约，但是2016年11月5日并非国家法定节假日，所以请问一下，11月5日为什么不能预约，是否还有其他途径预约？谢谢！
东江大道道路修复,东城区东江大道在建的那座桥下（红楼附近）的柏油路坏了好几个大坑，对行车造成安全隐患，请修复。
房改房无法过户,东莞市人民医院宿舍楼属于房改房，我5月份在该地购买房子，咨询莞城房管所，被告被进行不动产登记等改造，目前已经10月份仍被告知还在核查土地情况，为何效率如此低下。现我在该处购买房子无法完成过户，导致买卖双方都蒙受巨大的损失，请明确告知何时可办理该地房产过户。
沙井到常平坐到了黑车,坐车到常平，到了长安说让我下车说后的车马上来了，骗人的都没有车，来了车说是要重新买票，都不认识前面的车。
东莞东城博客公寓户口的公办小学是哪几所?,请问下，我家小孩的户口是东莞的，户口地址为：东莞市东城区鸿福东路博客公寓；请问下小孩可以就读哪几所公办学校？不清楚该地址户口关联的公办小学是哪几所？
